Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K196220,M,22,17.566667,CAT 200,ASAD90
K196250,F,25,19.966667,CAT 200,ASAD90
K196270,F,21,24.066667,CAT 200,ASAD170
K196320,M,22,33.1,CAT 200,ASAD170
K196340,F,21,35.366667,CAT 200,ASAD170
K196350,M,12,44.666667,CAT 200,ASAD170
K196380,F,17,48.766667,CAT 200,ASAD90
K196390,F,16,32.666667,CAT 200,ASAD90
K196450,M,14,40.933333,CAT 200,ASAD170
K196470,M,22,43.9,CAT 200,ASAD90
K196500,F,19,54.466667,CAT 200,ASAD170
K196530,F,12,28.233333,CAT 200,ASAD170
K196540,M,16,13.733333,CAT 200,S50
K196570,F,21,9.633333,CAT 200,S50
K196660,M,12,13.833333,CAT 200,ASAD170
K196670,F,19,34.633333,CAT 200,ASAD170
K196700,M,25,37.933333,CAT 200,ASAD170
K196730,M,20,40.466667,CAT 200,ASAD90
K196740,F,25,54.766667,CAT 200,ASAD90
K196760,F,14,30.333333,CAT 200,ASAD90
K196770,M,18,29.766667,CAT 200,ASAD170
K196780,M,17,49.466667,CAT 200,ASAD170
K196800,M,25,16.833333,CAT 200,S50
K196870,F,12,31.4,CAT 200,ASAD170
K196890,M,19,35.066667,CAT 200,ASAD90
K196930,M,14,42.5,CAT 200,S50
K196940,F,23,16.433333,CAT 200,ASAD90
K196970,F,14,10.133333,CAT 200,ASAD170
K197000,M,16,56.3,CAT 200,ASAD170
K197010,F,16,43.666667,CAT 200,ASAD170
K197050,F,22,18.666667,CAT 200,ASAD170
K197060,M,22,56.9,CAT 200,ASAD170
K197090,F,15,27.533333,CAT 200,ASAD170
K197120,M,17,10.833333,CAT 200,ASAD170
K197140,M,24,56.5,CAT 200,ASAD90
K197160,M,14,12.733333,CAT 200,ASAD170
K197190,M,24,30.6,CAT 200,ASAD170
K197240,F,20,16.266667,CAT 200,ASAD170
K197270,M,20,9.866667,CAT 200,ASAD90
K197310,F,18,46.4,CAT 200,ASAD170
K197320,F,25,44.933333,CAT 200,ASAD170
K197350,M,23,52.1,CAT 200,S50
K197360,F,12,17.666667,CAT 200,S50
K197390,F,24,13.866667,CAT 200,ASAD170
K197460,M,19,24.433333,CAT 200,ASAD90
K197480,M,25,55.933333,CAT 200,ASAD170
K197490,F,14,13.5,CAT 200,ASAD170
K197500,F,22,31.833333,CAT 200,ASAD170
K197600,F,23,24.666667,CAT 200,ASAD170
K197610,M,25,44.8,CAT 200,ASAD170
K197640,F,25,34.733333,CAT 200,ASAD170
K197660,F,25,56.166667,CAT 200,ASAD170
K197690,M,19,35.666667,CAT 200,S50
K197720,M,17,39.3,CAT 200,S50
K197740,M,18,9.833333,CAT 200,ASAD170
K197800,F,19,28.4,CAT 200,ASAD170
K197810,M,24,40.966667,CAT 200,ASAD170
K197820,M,24,10.1,CAT 200,S50
K197830,M,20,14.8,CAT 200,ASAD170
K197880,F,25,51.7,CAT 200,ASAD170
K197940,M,23,14.166667,CAT 200,ASAD170
K197960,F,24,51.7,CAT 200,ASAD170
K198000,M,25,33.033333,CAT 200,ASAD170
K198020,F,16,30.266667,CAT 200,ASAD90
K198030,M,17,17.6,CAT 200,ASAD170
K198050,M,16,39.966667,CAT 200,ASAD170
K198080,M,19,56.033333,CAT 200,ASAD170
K198100,M,19,41.3,CAT 200,ASAD170
K198120,M,21,49.3,CAT 200,S50
K198130,M,21,14.633333,CAT 200,ASAD170
K198190,F,24,29.066667,CAT 200,S50
K198220,M,23,56.266667,CAT 200,ASAD170
K198250,F,12,30.433333,CAT 200,ASAD170
K198260,F,12,43.4,CAT 200,ASAD170
K198290,F,23,11.966667,CAT 200,ASAD170
K198300,M,22,42.4,CAT 200,ASAD90
K198330,F,18,29.5,CAT 200,ASAD170
K198360,M,12,37.8,CAT 200,ASAD170
K198370,M,13,57.4,CAT 200,ASAD170
K198410,F,14,21.366667,CAT 200,ASAD90
K198430,M,13,32.366667,CAT 200,ASAD170
K198440,M,16,39.466667,CAT 200,ASAD170
K198450,M,23,56.6,CAT 200,ASAD170
K198480,F,16,49.766667,CAT 200,ASAD170
K198490,F,14,36.266667,CAT 200,ASAD170
K198560,M,25,31.5,CAT 200,ASAD90
K198680,F,22,23.866667,CAT 200,ASAD170
K198700,F,17,39.5,CAT 200,ASAD170
K198720,M,20,47.2,CAT 200,ASAD170
K198770,M,20,34.066667,CAT 200,ASAD170
K198790,M,14,18.533333,CAT 200,ASAD90
K198800,M,24,52.4,CAT 200,ASAD90
K198850,F,22,39.5,CAT 200,ASAD170
K198880,F,20,34.466667,CAT 200,ASAD170
K198890,M,17,37.3,CAT 200,ASAD170
K198920,F,15,30.2,CAT 200,ASAD170
K198970,M,25,24.833333,CAT 200,ASAD170
K198980,M,19,45.9,CAT 200,ASAD90
K198990,F,12,39.066667,CAT 200,ASAD170
K199010,F,12,51.3,CAT 200,S50
K199020,F,25,30.566667,CAT 200,ASAD90
K199030,M,22,26.433333,CAT 200,ASAD170
K199060,F,18,53.6,CAT 200,ASAD170
K199070,M,21,22.633333,CAT 200,ASAD170
K199140,F,25,31.5,CAT 200,ASAD90
K199180,M,12,17.066667,CAT 200,ASAD170
K199190,F,13,30.766667,CAT 200,ASAD90
K199200,M,25,11.766667,CAT 200,ASAD170
K199220,F,24,40.633333,CAT 200,S50
K199250,M,18,45.166667,CAT 200,ASAD170
K199260,M,23,20.8,CAT 200,ASAD170
K199280,M,20,15.966667,CAT 200,ASAD170
K199310,F,25,24.566667,CAT 200,ASAD90
K199340,F,16,17.433333,CAT 200,S50
K199360,F,23,12.766667,CAT 200,S50
K199400,M,18,11.466667,CAT 200,ASAD170
K199430,M,25,48.666667,CAT 200,ASAD170
K199440,M,24,25.666667,CAT 200,ASAD90
K199450,M,20,43,CAT 200,ASAD170
K199480,M,25,54.633333,CAT 200,ASAD90
K199520,F,15,24.2,CAT 200,ASAD170
K199530,F,25,24.1,CAT 200,ASAD170
K199620,F,16,15.4,CAT 200,S50
K199660,M,23,24.633333,CAT 200,ASAD90
K199680,M,25,29.366667,CAT 200,ASAD170
K199760,F,23,56.766667,CAT 200,ASAD170
K199910,F,18,22.666667,CAT 200,S50
K199920,F,20,10.8,CAT 200,ASAD170
K199930,M,21,35,CAT 200,ASAD90
K199940,F,15,18.9,CAT 200,S50
K200010,M,14,20.466667,CAT 200,ASAD170
K200050,F,25,22.866667,CAT 200,ASAD90
K200090,F,19,28.466667,CAT 200,S50
K200100,M,13,25.1,CAT 200,ASAD90
K200110,M,20,38.9,CAT 200,S50
K200140,F,19,10.266667,CAT 200,ASAD170
K200150,F,12,22.033333,CAT 200,ASAD90
K200180,F,25,41.866667,CAT 200,S50
K200200,F,14,17.9,CAT 200,ASAD170
K200230,F,19,23.266667,CAT 200,ASAD170
K200270,M,19,30.6,CAT 200,ASAD90
K200280,M,25,30.833333,CAT 200,ASAD170
K200320,F,21,33.833333,CAT 200,ASAD90
K200330,F,22,41.8,CAT 200,ASAD170
K200350,M,21,32.566667,CAT 200,ASAD170
K200360,F,24,22,CAT 200,ASAD170
K200420,F,21,15.5,CAT 200,ASAD90
K200430,M,15,36.233333,CAT 200,ASAD170
K200450,F,21,30.5,CAT 200,ASAD170
K200460,F,17,42.166667,CAT 200,ASAD170
K200490,F,21,33.6,CAT 200,ASAD90
K200520,F,14,20.133333,CAT 200,ASAD170
K200550,M,20,37.133333,CAT 200,ASAD170
K200630,F,19,53.066667,CAT 200,S50
K200660,F,21,16.266667,CAT 200,ASAD170
K200670,F,25,32.966667,CAT 200,S50
K200690,F,18,30.6,CAT 200,ASAD170
K200710,F,25,47.266667,CAT 200,ASAD170
K200720,M,12,54.133333,CAT 200,ASAD170
K200820,F,24,47.5,CAT 200,ASAD90
K200840,M,22,16.233333,CAT 200,ASAD170
K200870,M,12,16.1,CAT 200,ASAD170
K200910,F,23,22.866667,CAT 200,ASAD90
K200920,M,15,33.966667,CAT 200,ASAD170
K200930,F,14,39.766667,CAT 200,ASAD170
K200960,F,17,53.766667,CAT 200,ASAD170
K201000,F,15,35.7,CAT 200,ASAD170
K201010,M,16,53.5,CAT 200,S50
K201020,M,20,21.066667,CAT 200,ASAD90
K201030,F,19,30.066667,CAT 200,ASAD170
K201040,F,20,46.266667,CAT 200,ASAD170
K201080,F,18,51.566667,CAT 200,ASAD170
K201160,F,20,13.366667,CAT 200,ASAD90
K201170,M,16,36.866667,CAT 200,ASAD170
K201200,M,19,14.966667,CAT 200,ASAD170
K201210,M,14,24.633333,CAT 200,ASAD170
K201220,M,12,42.633333,CAT 200,ASAD170
K201240,F,25,49.733333,CAT 200,ASAD170
K201250,M,21,37.033333,CAT 200,ASAD170
K201290,F,14,24.933333,CAT 200,ASAD170
K201300,F,13,11.766667,CAT 200,ASAD170
K201360,F,16,29.733333,CAT 200,ASAD170
K201400,F,14,53.133333,CAT 200,ASAD170
K201430,F,14,30.033333,CAT 200,ASAD170
K201440,F,12,53.266667,CAT 200,ASAD170
K201450,F,14,12.266667,CAT 200,ASAD90
K201460,F,17,18.6,CAT 200,ASAD170
K201470,M,20,42.566667,CAT 200,S50
K201510,F,17,24.2,CAT 200,ASAD170
K201560,F,22,20.133333,CAT 200,ASAD90
K201570,F,25,56.966667,CAT 200,ASAD170
K201580,M,19,27.733333,CAT 200,ASAD90
K201590,M,14,30.366667,CAT 200,ASAD170
K201610,M,24,15.1,CAT 200,S50
K201630,M,22,58.166667,CAT 200,ASAD170
K201650,M,19,36.866667,CAT 200,ASAD170
K201660,F,22,50.533333,CAT 200,ASAD90
K201700,M,22,37.7,CAT 200,ASAD170
K201740,M,18,52.8,CAT 200,S50
K201760,M,17,46.833333,CAT 200,ASAD170
K201810,M,22,24.133333,CAT 200,ASAD170
K201840,M,22,31.3,CAT 200,S50
K201880,F,23,11.1,CAT 200,S50
K201890,F,24,43.4,CAT 200,ASAD170
K202010,F,14,29.266667,CAT 200,ASAD170
K202030,M,20,15.333333,CAT 200,ASAD170
K202060,M,13,33.533333,CAT 200,ASAD90
K202100,F,18,30.866667,CAT 200,ASAD90
K202110,M,20,44.9,CAT 200,ASAD170
K202130,F,17,15.966667,CAT 200,ASAD170
K202140,M,25,23.533333,CAT 200,ASAD170
K202160,M,20,56.566667,CAT 200,ASAD90
K202170,M,15,34.6,CAT 200,ASAD170
K202280,F,24,25.1,CAT 200,ASAD170
K202300,M,19,41.233333,CAT 200,ASAD90
K202330,F,12,37.666667,CAT 200,ASAD170
K202350,M,17,21.8,CAT 200,S50
K202360,F,23,12.266667,CAT 200,ASAD170
K202380,F,17,31.933333,CAT 200,ASAD170
K202420,F,22,19.166667,CAT 200,ASAD170
K202430,F,20,12.8,CAT 200,ASAD170
K202500,M,16,44.466667,CAT 200,ASAD170
K202540,M,13,19.1,CAT 200,ASAD170
K202590,M,25,46.266667,CAT 200,S50
K202610,F,19,16.1,CAT 200,ASAD170
K202630,F,16,55.366667,CAT 200,ASAD170
K202650,F,24,24.933333,CAT 200,ASAD170
K202680,M,25,29.166667,CAT 200,S50
K202690,M,17,21.566667,CAT 200,S50
K202700,F,21,43.466667,CAT 200,ASAD170
K202740,F,12,29.7,CAT 200,ASAD170
K202770,F,16,17.3,CAT 200,ASAD170
K202780,F,14,26.966667,CAT 200,ASAD170
K202790,F,21,15.766667,CAT 200,ASAD90
K202810,F,14,24.2,CAT 200,ASAD170
K202860,F,17,40.5,CAT 200,ASAD170
K202880,F,22,14.6,CAT 200,ASAD170
K202890,F,16,29.7,CAT 200,ASAD90
K202940,M,12,56.766667,CAT 200,ASAD170
K202980,M,12,15.3,CAT 200,ASAD90
K202990,M,22,28.833333,CAT 200,ASAD170
K203010,F,14,32.766667,CAT 200,ASAD90
K203020,M,25,13.466667,CAT 200,ASAD170
K203030,F,15,29.333333,CAT 200,ASAD170
K203040,F,17,38.533333,CAT 200,ASAD90
K203080,F,23,45.266667,CAT 200,ASAD170
K203130,F,23,25.133333,CAT 200,ASAD170
K203140,F,18,31.433333,CAT 200,ASAD90
K203210,F,24,38.933333,CAT 200,ASAD90
K203240,F,20,10,CAT 200,ASAD170
K203250,M,18,53.266667,CAT 200,ASAD170
K203270,M,23,25.033333,CAT 200,ASAD170
K203310,F,15,35.133333,CAT 200,ASAD170
K203380,M,20,50.9,CAT 200,ASAD170
K203390,M,13,49.8,CAT 200,ASAD90
K203410,F,22,41,CAT 200,ASAD170
K203420,M,16,39.4,CAT 200,ASAD170
K203470,M,23,29.133333,CAT 200,ASAD170
K203480,M,20,34.433333,CAT 200,ASAD170
K203500,F,24,52.8,CAT 200,ASAD90
K203510,M,15,28.366667,CAT 200,ASAD170
K203540,F,16,32.633333,CAT 200,ASAD170
K203550,F,18,22.333333,CAT 200,S50
K203580,F,22,37.3,CAT 200,ASAD170
K203600,F,25,27.966667,CAT 200,ASAD170
K203620,F,22,10.433333,CAT 200,ASAD170
K203630,F,19,12.4,CAT 200,ASAD170
K203680,F,16,23.1,CAT 200,S50
K203700,F,22,19.633333,CAT 200,ASAD170
K203720,M,25,24.2,CAT 200,ASAD170
K203730,F,19,41.966667,CAT 200,ASAD170
K203750,M,20,54.933333,CAT 200,ASAD170
K203790,F,25,36.6,CAT 200,ASAD170
K203810,F,22,39.733333,CAT 200,ASAD170
K203840,M,25,27.333333,CAT 200,ASAD90
K203860,F,22,18.066667,CAT 200,ASAD170
K203870,M,19,34.633333,CAT 200,ASAD170
K203890,F,21,35.633333,CAT 200,ASAD170
K203920,F,19,36.533333,CAT 200,ASAD170
K203940,F,21,33.2,CAT 200,S50
K203950,F,25,33.866667,CAT 200,ASAD170
K204000,F,18,20.466667,CAT 200,ASAD170
K204020,F,17,55.533333,CAT 200,ASAD170
K204030,M,22,49.566667,CAT 200,ASAD90
K204070,M,25,28,CAT 200,ASAD170
K204080,F,12,46.033333,CAT 200,ASAD90
K204100,F,24,48.833333,CAT 200,ASAD170
K204150,F,24,12.7,Play 100,ASAD170
K204160,F,12,58.133333,Play 100,ASAD170
K204170,F,13,48.7,Play 100,ASAD90
K204190,F,19,15.1,Play 100,ASAD170
K204250,F,19,49,Play 100,ASAD170
K204310,F,18,48.333333,Play 100,ASAD170
K204320,F,25,39.766667,Play 100,ASAD170
K204350,F,18,11.666667,Play 100,ASAD170
K204370,F,13,49.933333,Play 100,ASAD170
K204380,M,17,21.1,Play 100,ASAD170
K204390,F,22,56.9,Play 100,ASAD170
K204400,F,19,50.966667,Play 100,ASAD170
K204440,F,24,32.233333,Play 100,ASAD170
K204460,F,15,38.6,Play 100,ASAD90
K204480,M,18,57.166667,Play 100,ASAD90
K204510,M,23,43.466667,Play 100,ASAD170
K204540,F,14,17.233333,Play 100,ASAD170
K204560,F,25,38.966667,Play 100,ASAD90
K204570,M,23,47.566667,Play 100,ASAD90
K204600,F,23,11.833333,Play 100,ASAD170
K204610,M,17,18.966667,Play 100,ASAD170
K204640,M,23,13.933333,Play 100,ASAD170
K204710,F,12,19.466667,Play 100,ASAD170
K204740,M,15,33.8,Play 100,ASAD90
K204770,M,24,13.833333,Play 100,ASAD90
K204790,M,16,56.533333,Play 100,ASAD170
K204800,F,22,17,Play 100,S50
K204830,M,20,22.633333,Play 100,ASAD90
K204850,M,15,19.6,Play 100,ASAD170
K204880,M,20,15,Play 100,ASAD90
K204920,M,21,37.8,Play 100,ASAD170
K204930,M,19,38.533333,Play 100,ASAD170
K204980,F,16,17.2,Play 100,ASAD170
K204990,F,23,27.333333,Play 100,ASAD170
K205010,M,19,45.166667,Play 100,ASAD170
K205060,M,20,11.7,Play 100,ASAD170
K205150,M,19,22.7,Play 100,ASAD170
K205170,F,19,14.533333,Play 300,ASAD170
K205190,F,17,28.133333,Play 300,ASAD90
K205200,F,21,38.766667,Play 300,ASAD170
K205220,F,16,52.866667,Play 300,ASAD170
K205260,F,18,55.733333,Play 300,ASAD170
K205310,F,16,53.5,Play 300,ASAD170
K205320,M,18,11.466667,Play 300,ASAD170
K205330,M,24,26.566667,Play 300,ASAD170
K205340,F,15,19.266667,Play 300,ASAD170
K205350,F,25,20.933333,Play 300,ASAD170
K205370,F,18,18.133333,Play 300,ASAD170
K205380,F,24,19.233333,Play 300,ASAD170
K205430,M,12,22.7,Play 300,ASAD170
K205440,M,18,57.766667,Play 300,ASAD170
K205450,F,20,54.633333,Play 300,ASAD170
K205460,M,24,40.866667,Play 300,ASAD170
K205480,F,21,12.2,Play 300,ASAD90
K205490,F,20,40.1,Play 300,ASAD170
K205500,F,21,31.966667,Play 300,ASAD170
K205520,M,20,38.7,Play 300,ASAD170
K205530,M,19,21.566667,Play 300,ASAD170
K205570,F,15,9.766667,Play 300,ASAD90
K205580,M,16,23.833333,Play 300,ASAD170
K205610,F,21,22.866667,Play 300,ASAD170
K205630,M,22,30.466667,Play 300,ASAD170
K205640,F,17,31,Play 300,ASAD170
K205660,M,24,49,Play 300,ASAD170
K205670,F,25,51.666667,Play 300,ASAD170
K205680,F,16,21.9,Play 300,ASAD170
K205700,F,13,23.133333,Play 300,ASAD170
K205790,F,19,48.666667,Play 300,ASAD90
K205800,F,14,27.966667,Play 300,ASAD170
K205820,M,24,38.033333,Play 300,ASAD170
K205840,F,21,21.633333,Play 300,ASAD170
K205850,F,21,36.866667,Play 300,ASAD170
K205860,F,23,19.233333,Play 300,ASAD90
K205900,M,19,37.233333,Play 300,ASAD90
K205960,M,12,46.966667,Play 300,ASAD170
K206020,F,17,51.066667,Play 300,ASAD170
K206040,F,18,51.533333,Play 300,ASAD170
K206100,F,13,15.2,Play 300,ASAD170
K206120,M,19,47,Play 300,ASAD170
K206130,F,19,22.133333,Play 300,ASAD170
K206150,M,14,37.4,Play 300,ASAD170
K206160,M,20,26.1,Play 300,S50
K206170,M,17,47.333333,Play 300,ASAD170
K206200,F,24,19.766667,Play 300,ASAD170
K206210,F,25,13.233333,Play 300,ASAD170
K206220,M,15,43.833333,Play 300,ASAD90
K206230,F,18,41.966667,Play 300,ASAD170
K206260,F,24,29.633333,Play 300,ASAD90
K206280,F,12,51.766667,Play 300,ASAD170
K206290,M,19,40.8,Play 300,ASAD170
K206310,F,18,29.266667,Play 300,ASAD170
K206320,M,13,52.933333,Play 300,ASAD170
K206340,F,23,14.966667,Play 300,ASAD90
K206350,M,19,9.833333,Play 300,ASAD170
K206380,F,17,23.533333,Play 300,ASAD170
K206430,F,20,17.2,Play 300,ASAD170
K206460,M,16,47.833333,Play 300,ASAD90
K206480,M,16,39.933333,Play 300,ASAD170
K206540,F,12,10.166667,Play 300,ASAD170
K206600,M,17,11.533333,Play 300,ASAD170
K206610,F,20,36.266667,Play 300,ASAD170
K206670,F,16,38.566667,Play 300,S50
K206700,F,24,13.8,Play 300,ASAD170
K206710,M,13,20.1,Play 300,ASAD170
K206720,M,21,36.133333,Play 300,ASAD170
K206740,M,15,25.066667,Play 300,ASAD170
K206750,M,18,23.966667,Play 300,ASAD90
K206770,F,13,57.333333,Play 300,ASAD90
K206820,M,13,29.766667,Play 300,ASAD170
K206910,M,21,50.9,Play 300,ASAD170
K206930,M,22,32.966667,Play 300,ASAD170
K207040,M,13,14.866667,Play 300,ASAD170
K207050,M,19,34.766667,Play 300,ASAD170
K207070,F,15,29.1,Play 300,ASAD90
K207080,F,19,51.566667,Play 300,ASAD90
K207100,M,19,11.066667,Play 300,ASAD170
K207130,F,24,15.833333,Play 300,ASAD170
K207180,F,18,57.566667,Play 300,ASAD170
K207260,F,24,30.033333,Play 300,S50
K207270,M,20,41.233333,Play 300,ASAD170
K207310,F,15,25.5,Play 300,ASAD170
K207320,F,22,50.833333,Play 300,S50
K207330,M,16,52.933333,Play 300,ASAD170
K207350,F,14,31,Play 300,ASAD170
K207360,M,21,45.833333,Play 300,ASAD170
K207380,F,24,36.666667,Play 300,ASAD170
K207420,M,12,47.033333,Play 300,ASAD170
K207490,F,15,33.366667,Play 300,ASAD90
K207510,F,14,40.633333,Play 300,ASAD170
K207570,M,22,17.6,Play 300,ASAD90
K207580,F,13,42.766667,Play 300,ASAD170
K207610,M,12,41.266667,Play 300,ASAD170
K207630,F,19,37.533333,Play 300,ASAD170
K207650,F,22,26.366667,Play 300,ASAD170
K207660,M,17,20.866667,Play 300,ASAD170
K207670,M,18,55.7,Play 300,ASAD90
K207730,M,18,55.033333,Play 300,ASAD90
K207760,F,17,47.6,Play 300,ASAD170
K207820,M,13,19.1,Play 300,ASAD170
K207830,M,17,40.8,Play 300,ASAD90
K207850,F,15,28.666667,Play 300,ASAD170
K207890,M,14,12.366667,Play 300,ASAD170
K207910,M,13,34.6,Play 300,ASAD90
K207920,F,16,51.833333,Play 300,ASAD170
K207950,F,15,19.333333,Play 300,ASAD170
K207960,M,13,9.966667,Play 300,ASAD90
K207970,F,18,21.6,Play 300,ASAD170
K208000,F,20,18.433333,Play 300,ASAD170
K208010,F,12,13.266667,Play 300,ASAD170
K208020,F,12,40.666667,Play 300,ASAD170
K208030,F,17,20.533333,Play 300,ASAD170
K208050,M,17,35.133333,Play 300,ASAD170
K208060,M,19,46.6,Play 300,ASAD90
K208100,F,22,55.966667,Play 300,ASAD170
K208170,M,22,53.5,Play 300,ASAD170
K208180,M,23,20.866667,Play 300,ASAD170
K208190,F,24,24.433333,Play 300,ASAD170
K208260,F,21,20.266667,Play 300,ASAD90
K208270,M,25,25.233333,Play 300,ASAD90
K208280,M,19,21,Play 300,S50
K208300,M,21,11.966667,Play 300,ASAD170
K208330,M,17,51,Play 300,ASAD170
K208340,M,20,17.6,Play 300,ASAD170
K208360,M,22,57.533333,Play 300,ASAD170
K208430,F,16,42.466667,Play 300,S50
K208460,F,21,15.8,Play 300,ASAD170
K208470,F,23,21.9,Play 300,ASAD90
K208480,M,23,43.6,Play 300,ASAD170
K208520,F,15,39.566667,Play 300,ASAD90
K208570,M,22,35.5,Play 300,S50
K208590,F,16,32.933333,Play 300,ASAD90
K208630,F,13,19.766667,Play 300,ASAD90
K208650,F,13,43.6,Play 300,S50
K208660,F,24,17.933333,Play 300,ASAD170
K208710,F,16,11.033333,Play 300,ASAD170
K208720,F,23,44.9,Play 300,ASAD170
K208730,F,21,16.5,Play 300,ASAD170
K208840,F,12,27.233333,Play 300,ASAD170
K208850,F,22,12.066667,Play 300,ASAD170
K208870,M,20,53,Play 300,ASAD170
K208890,M,22,15.8,Play 300,ASAD170
K208900,F,23,52.833333,Play 300,ASAD170
K208930,F,17,9.8,Play 300,ASAD170
K209000,F,18,21.666667,Play 300,ASAD170
K209130,M,22,54.9,Play 300,ASAD170
K209160,F,18,24.966667,Play 300,ASAD170
K209180,F,19,42,Play 300,S50
K209200,F,17,20.333333,Play 300,ASAD170
K209210,M,20,29.5,Play 300,ASAD170
K209290,F,14,20.333333,Play 300,ASAD170
K209300,M,25,12.5,Play 300,ASAD170
K209320,M,19,16.4,Play 300,S50
K209430,F,19,36.5,Play 300,ASAD170
K209440,M,23,20.5,Play 300,ASAD170
K209470,F,23,33.633333,Play 300,S50
K209500,F,23,38.733333,Play 300,ASAD90
K209560,M,16,28.766667,Play 300,ASAD170
K209590,M,18,24.1,Play 300,ASAD170
K209620,M,23,54.466667,Play 300,ASAD170
K209630,M,22,14.9,Play 300,ASAD170
K209680,M,25,24.833333,Play 300,ASAD170
K209710,M,15,17.4,Play 300,ASAD90
K209740,F,17,17.566667,Play 300,ASAD170
K209760,M,16,39.333333,Play 300,ASAD90
K209790,F,19,45.266667,Play 300,S50
K209800,F,24,10.2,Play 300,ASAD170
K209830,F,12,14.466667,Play 300,ASAD90
K209860,F,15,9.9,Play 300,ASAD170
K209870,M,24,31.833333,Play 300,S50
K209880,M,24,29.933333,Play 300,ASAD170
K209900,F,16,19.433333,Play 300,ASAD170
K209930,M,25,44.433333,Play 300,ASAD170
K209960,F,18,46.3,Play 300,ASAD90
K209970,M,18,46.6,Play 300,ASAD170
K209980,F,16,30.666667,Play 300,ASAD170
K210010,M,14,52.233333,Play 300,ASAD170
K210030,F,23,55.1,Play 300,ASAD170
K210050,F,18,31.933333,Play 300,ASAD170
K210060,M,23,28.766667,Play 300,ASAD170
K210080,M,22,38.766667,Play 300,ASAD170
K210130,M,13,10.066667,Play 300,ASAD170
K210220,F,25,34.7,Play 300,ASAD90
K210240,M,24,29.066667,Play 300,ASAD170
K210250,F,18,41.6,Play 300,ASAD90
K210280,F,24,21.966667,Play 300,ASAD170
K210300,F,22,30.566667,Play 300,ASAD170
K210310,M,21,40.6,Play 300,ASAD170
K210330,M,25,32.433333,Play 300,ASAD90
K210380,M,21,39.633333,Play 300,ASAD170
K210460,F,25,53.166667,Play 300,ASAD90
K210470,F,24,36.533333,Play 300,ASAD90
K210530,F,19,23.6,Play 300,ASAD170
K210540,F,13,41.4,Play 300,ASAD170
K210550,F,16,16.533333,Play 300,ASAD170
K210610,M,19,54.4,Play 300,ASAD170
K210640,F,12,54.266667,Play 300,ASAD170
K210660,M,25,55,Play 300,ASAD170
K210680,M,25,11.766667,Play 300,S50
K210690,M,20,31.733333,Play 300,ASAD170
K210700,M,19,35.866667,Play 300,ASAD90
K210750,F,18,30.6,Play 300,ASAD170
K210770,M,20,34.8,Play 300,ASAD90
K210780,F,21,24.9,Play 300,S50
K210790,M,14,52.7,Play 300,ASAD90
K210810,F,13,9.833333,Play 300,ASAD170
K210820,F,18,23.666667,Play 300,ASAD170
K210940,M,25,17.4,Play 300,ASAD170
K210950,F,19,41.733333,Play 300,ASAD170
K210960,F,17,20.766667,Play 300,ASAD170
K210970,M,15,16.666667,Play 300,ASAD90
K211010,M,20,44.266667,Play 300,ASAD170
K211030,M,16,57.2,Play 300,ASAD170
K211040,F,23,49.533333,Play 300,ASAD90
K211270,F,24,11.933333,CAT 50,CAS30
K211310,F,16,21.1,CAT 50,CAS30
K211510,M,15,25.666667,CAT 50,CAS30
K211660,M,12,22.033333,CAT 50,CAS30
K211720,M,21,18.666667,CAT 50,CAS30
K211770,F,18,52.333333,CAT 50,CAS30
K211900,M,24,51.9,CAT 50,CAS30
K212000,F,18,13.766667,CAT 50,CAS30
K212040,M,13,17.466667,CAT 50,CAS30
K212070,F,19,51.9,CAT 50,CAS30
K212110,F,18,42.733333,CAT 50,CAS30
K212170,F,24,24.9,CAT 50,CAS30
K212200,F,18,56.466667,CAT 50,CAS30
K212210,F,13,47.4,CAT 50,CAS30
K212230,F,14,43.433333,CAT 50,CAS30
K212270,M,13,42.2,CAT 50,CAS30
K212340,F,24,13.066667,CAT 50,CAS30
K212360,F,14,9.666667,CAT 50,CAS30
K212430,F,18,28.5,Play 100,CAS30
K212500,M,21,27.566667,Play 100,CAS30
K212520,F,14,10.266667,Play 100,CAS30
K212550,M,20,29.633333,Play 100,CAS30
K212580,M,19,49.866667,Play 100,CAS30
K212600,F,23,37.266667,Play 100,CAS30
K212640,M,23,50.533333,Play 100,CAS30
K212670,F,23,11.7,Play 100,CAS30
K212690,M,23,10.1,Play 100,CAS30
K212710,F,18,54.333333,Play 100,CAS30
K212830,F,15,49.233333,Play 100,CAS30
K212990,F,15,10.9,Play 100,CAS30
K213010,M,14,19.033333,Play 100,CAS30
K213020,M,23,54.666667,Play 100,CAS30
K213230,F,17,20.866667,Play 100,CAS30
K213250,M,15,37.466667,Play 100,CAS30
K213270,M,20,41.766667,Play 100,CAS30
K213330,F,22,28.3,Play 100,CAS30
K213530,F,14,40.166667,Play 100,CAS30
K213560,F,19,44.133333,Play 100,CAS30
K213580,M,17,24.433333,Play 100,CAS30
K213650,M,21,16.433333,Play 100,CAS30
K213660,F,23,22.333333,Play 100,CAS30
K213680,F,22,24.833333,Play 100,CAS30
K213690,F,16,46.2,Play 100,CAS30
K213710,F,15,47.166667,Play 100,CAS30
K213790,M,12,21.966667,Play 100,CAS30
K214040,M,12,26.333333,Play 100,CAS30
K214060,M,17,57.766667,Play 100,CAS30
